STATE_CODE,STATE_NAME,DISTRICT_CODE,DISTRICT_NAME,BLOCK_CODE,BLOCK_NAME,VILLAGE_NAME,Buffaloes,Cattle,Goats,Pigs,Sheep,Cattle + Buffalo,Sheep + Goat,all
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Shirshi,0,60,44,0,0,60,44,104
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Shyamalpur,0,99,51,2,0,99,51,150
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Shyamchak,0,298,359,0,0,298,359,657
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Shyamchakpalasi,0,93,57,0,0,93,57,150
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Shyamnagar,0,267,114,4,0,267,114,381
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Shyamsundarpur,0,182,79,0,0,182,79,261
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Simana,0,31,35,2,0,31,35,66
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Sitibatitaki,0,69,43,0,0,69,43,112
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Srimantapur,0,162,101,0,0,162,101,263
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Srirampur,0,68,38,0,0,68,38,106
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Sujanchak,0,68,29,1,0,68,29,97
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Sultanpur,0,652,482,0,0,652,482,1134
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Sundarpur,0,12,23,0,0,12,23,35
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Surunia,0,21,6,0,0,21,6,27
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Swarupchak,0,238,85,5,0,238,85,323
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Talashibramchak,0,62,36,4,0,62,36,98
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Talugotgerya,0,50,3,0,0,50,3,53
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Taphriambi,2,70,23,6,0,72,23,95
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Telichak,0,91,54,0,0,91,54,145
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Tentulmuri,0,1078,491,8,0,1078,491,1569
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Torko,0,167,48,0,0,167,48,215
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Tutemunibgar,0,147,126,0,0,147,126,273
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Uparkentya,0,80,79,0,0,80,79,159
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Uttarjagatpur,0,31,72,0,0,31,72,103
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Uttarshimla,0,323,211,0,0,323,211,534
35,West Bengal,19,Medinipur West,242,Kharagpur - Ii,Warda,0,141,145,0,0,141,145,286
35,West Bengal,19,Medinipur West,300,Midnapore,Abasgarh,0,328,489,0,0,328,489,817
35,West Bengal,19,Medinipur West,300,Midnapore,Agarpara,0,203,139,0,0,203,139,342
35,West Bengal,19,Medinipur West,300,Midnapore,Ajodhya Nagar,7,763,664,0,35,770,699,1469
35,West Bengal,19,Medinipur West,300,Midnapore,Alampur,20,172,115,0,36,192,151,343
35,West Bengal,19,Medinipur West,300,Midnapore,Amratala,0,163,342,0,0,163,342,505
35,West Bengal,19,Medinipur West,300,Midnapore,Anandanagar,0,7,20,0,0,7,20,27
35,West Bengal,19,Medinipur West,300,Midnapore,Ansabandhi,4,179,56,42,6,183,62,245
35,West Bengal,19,Medinipur West,300,Midnapore,Arjjun Bandh,0,63,32,0,0,63,32,95
35,West Bengal,19,Medinipur West,300,Midnapore,Badhi,2,153,121,0,0,155,121,276
35,West Bengal,19,Medinipur West,300,Midnapore,Bagagerya,0,117,73,0,10,117,83,200
35,West Bengal,19,Medinipur West,300,Midnapore,Bagargeryaasti,0,135,91,0,0,135,91,226
35,West Bengal,19,Medinipur West,300,Midnapore,Bagdubi,0,206,375,0,0,206,375,581
35,West Bengal,19,Medinipur West,300,Midnapore,Baghghara,22,153,616,0,0,175,616,791
35,West Bengal,19,Medinipur West,300,Midnapore,Baharabani,0,117,150,0,0,117,150,267
35,West Bengal,19,Medinipur West,300,Midnapore,Baharbarua,0,31,25,0,0,31,25,56
35,West Bengal,19,Medinipur West,300,Midnapore,Bajpara,0,495,484,0,0,495,484,979
35,West Bengal,19,Medinipur West,300,Midnapore,Baksibandh,24,132,520,10,0,156,520,676
35,West Bengal,19,Medinipur West,300,Midnapore,Balaban Dighi,2,619,269,0,104,621,373,994
35,West Bengal,19,Medinipur West,300,Midnapore,Ballabhpur (P),0,2,6,0,0,2,6,8
35,West Bengal,19,Medinipur West,300,Midnapore,Banpura,8,1222,672,10,23,1230,695,1925
35,West Bengal,19,Medinipur West,300,Midnapore,Bansol,0,43,152,0,0,43,152,195
35,West Bengal,19,Medinipur West,300,Midnapore,Baramchati,8,244,176,20,0,252,176,428
35,West Bengal,19,Medinipur West,300,Midnapore,Bargechhia,10,100,555,0,30,110,585,695
35,West Bengal,19,Medinipur West,300,Midnapore,Bargourangh,0,96,77,1,0,96,77,173
35,West Bengal,19,Medinipur West,300,Midnapore,Barua,24,1067,637,1,20,1091,657,1748
35,West Bengal,19,Medinipur West,300,Midnapore,Baylasol,18,1527,1087,0,0,1545,1087,2632
35,West Bengal,19,Medinipur West,300,Midnapore,Belia,0,101,157,0,0,101,157,258
35,West Bengal,19,Medinipur West,300,Midnapore,Belpatari,10,264,229,0,0,274,229,503
35,West Bengal,19,Medinipur West,300,Midnapore,Benasuli,10,135,92,0,0,145,92,237
35,West Bengal,19,Medinipur West,300,Midnapore,Berapal,2,157,80,0,0,159,80,239
35,West Bengal,19,Medinipur West,300,Midnapore,Berya,4,194,222,0,0,198,222,420
35,West Bengal,19,Medinipur West,300,Midnapore,Bhabaninagar,0,78,10,0,0,78,10,88
35,West Bengal,19,Medinipur West,300,Midnapore,Bhadule,39,271,155,18,0,310,155,465
35,West Bengal,19,Medinipur West,300,Midnapore,Bhagabatichak,0,188,123,0,0,188,123,311
35,West Bengal,19,Medinipur West,300,Midnapore,Bhaika Chak,0,172,19,0,0,172,19,191
35,West Bengal,19,Medinipur West,300,Midnapore,Bhalki,40,229,60,9,0,269,60,329
35,West Bengal,19,Medinipur West,300,Midnapore,Bhaluk Khulya,0,124,79,0,0,124,79,203
35,West Bengal,19,Medinipur West,300,Midnapore,Bhatpara,0,292,0,0,0,292,0,292
35,West Bengal,19,Medinipur West,300,Midnapore,Bhunyahata,8,1225,1025,53,62,1233,1087,2320
35,West Bengal,19,Medinipur West,300,Midnapore,Bhutgerya,160,681,620,94,0,841,620,1461
35,West Bengal,19,Medinipur West,300,Midnapore,Biji,0,5,4,0,0,5,4,9
35,West Bengal,19,Medinipur West,300,Midnapore,Binda Pathra,0,7,2,0,0,7,2,9
35,West Bengal,19,Medinipur West,300,Midnapore,Bindaghaiat,0,31,19,10,0,31,19,50
35,West Bengal,19,Medinipur West,300,Midnapore,Binpur,0,18,11,0,0,18,11,29
35,West Bengal,19,Medinipur West,300,Midnapore,Birbira,25,36,4,0,0,61,4,65
35,West Bengal,19,Medinipur West,300,Midnapore,Birpur,0,47,44,0,0,47,44,91
35,West Bengal,19,Medinipur West,300,Midnapore,Birsinghapur,229,880,1207,0,55,1109,1262,2371
35,West Bengal,19,Medinipur West,300,Midnapore,Bishra,1,736,285,1,7,737,292,1029
35,West Bengal,19,Medinipur West,300,Midnapore,Bishripat,4,148,64,0,19,152,83,235
35,West Bengal,19,Medinipur West,300,Midnapore,Chaipur,14,356,395,0,0,370,395,765
35,West Bengal,19,Medinipur West,300,Midnapore,Chak Daulat,8,255,170,0,0,263,170,433
35,West Bengal,19,Medinipur West,300,Midnapore,Chand Bhuniasol,0,92,302,0,0,92,302,394
35,West Bengal,19,Medinipur West,300,Midnapore,Chandabila,40,276,595,0,76,316,671,987
35,West Bengal,19,Medinipur West,300,Midnapore,Chandipur,0,600,269,0,0,600,269,869
35,West Bengal,19,Medinipur West,300,Midnapore,Chanpasol,8,73,165,0,0,81,165,246
35,West Bengal,19,Medinipur West,300,Midnapore,Chhaladan,16,75,191,0,0,91,191,282
35,West Bengal,19,Medinipur West,300,Midnapore,Chhenrabani,0,451,378,0,0,451,378,829
35,West Bengal,19,Medinipur West,300,Midnapore,Chherua,0,430,785,0,505,430,1290,1720
35,West Bengal,19,Medinipur West,300,Midnapore,Chhotajamni,19,383,256,0,23,402,279,681
35,West Bengal,19,Medinipur West,300,Midnapore,Chilghara,195,289,370,0,0,484,370,854
35,West Bengal,19,Medinipur West,300,Midnapore,Chuasol,46,305,1209,0,192,351,1401,1752
35,West Bengal,19,Medinipur West,300,Midnapore,Dainmari,10,395,738,0,0,405,738,1143
35,West Bengal,19,Medinipur West,300,Midnapore,Dakshin Amchhatagolapi Chak,0,198,71,0,0,198,71,269
35,West Bengal,19,Medinipur West,300,Midnapore,Dalkati,12,119,197,0,12,131,209,340
35,West Bengal,19,Medinipur West,300,Midnapore,Delua,0,370,486,0,0,370,486,856
35,West Bengal,19,Medinipur West,300,Midnapore,Depara,38,641,404,0,0,679,404,1083
35,West Bengal,19,Medinipur West,300,Midnapore,Deuldanga,0,322,0,0,0,322,0,322
35,West Bengal,19,Medinipur West,300,Midnapore,Dhadkidanga,4,160,125,0,0,164,125,289
35,West Bengal,19,Medinipur West,300,Midnapore,Dhajidhaka,0,463,421,0,0,463,421,884
35,West Bengal,19,Medinipur West,300,Midnapore,Dharmmapur,0,117,46,0,0,117,46,163
35,West Bengal,19,Medinipur West,300,Midnapore,Dharmmpur,0,316,129,0,0,316,129,445
35,West Bengal,19,Medinipur West,300,Midnapore,Dharrasol,50,719,701,0,76,769,777,1546
35,West Bengal,19,Medinipur West,300,Midnapore,Dherua,8,776,1167,0,84,784,1251,2035
35,West Bengal,19,Medinipur West,300,Midnapore,Dhobasholdihi,0,38,40,0,0,38,40,78
35,West Bengal,19,Medinipur West,300,Midnapore,Dudhakhali,0,28,38,0,0,28,38,66
35,West Bengal,19,Medinipur West,300,Midnapore,Durbbachati,14,143,75,0,0,157,75,232
35,West Bengal,19,Medinipur West,300,Midnapore,Ellabani,19,693,378,0,0,712,378,1090
35,West Bengal,19,Medinipur West,300,Midnapore,Enayetpur,0,190,276,0,0,190,276,466
35,West Bengal,19,Medinipur West,300,Midnapore,Farid Chak,10,168,116,0,0,178,116,294
35,West Bengal,19,Medinipur West,300,Midnapore,Gajpatia,0,166,0,0,0,166,0,166
35,West Bengal,19,Medinipur West,300,Midnapore,Gangadharpur,0,187,125,0,0,187,125,312
35,West Bengal,19,Medinipur West,300,Midnapore,Ghurachak,0,173,92,0,0,173,92,265
35,West Bengal,19,Medinipur West,300,Midnapore,Goaldanga,28,322,98,0,0,350,98,448
35,West Bengal,19,Medinipur West,300,Midnapore,Gobindanagar,0,0,68,0,13,0,81,81
35,West Bengal,19,Medinipur West,300,Midnapore,Gobrasol,4,42,30,14,0,46,30,76
35,West Bengal,19,Medinipur West,300,Midnapore,Gopalpur,0,41,97,0,0,41,97,138
35,West Bengal,19,Medinipur West,300,Midnapore,Gopgar,0,470,724,0,0,470,724,1194
35,West Bengal,19,Medinipur West,300,Midnapore,Gurgurapal,6,386,251,0,0,392,251,643
35,West Bengal,19,Medinipur West,300,Midnapore,Harin Kanali,0,67,43,0,0,67,43,110
35,West Bengal,19,Medinipur West,300,Midnapore,Hatihalka,0,1048,525,0,76,1048,601,1649
35,West Bengal,19,Medinipur West,300,Midnapore,Hatiyasol,20,356,751,0,61,376,812,1188
35,West Bengal,19,Medinipur West,300,Midnapore,Hosenabad,329,1436,2572,197,0,1765,2572,4337
35,West Bengal,19,Medinipur West,300,Midnapore,Indkuri,0,5,5,0,0,5,5,10
35,West Bengal,19,Medinipur West,300,Midnapore,Intilika Chak,43,199,142,12,5,242,147,389
35,West Bengal,19,Medinipur West,300,Midnapore,Jadabpur,0,246,179,0,0,246,179,425
35,West Bengal,19,Medinipur West,300,Midnapore,Jagul,4,129,151,4,0,133,151,284
35,West Bengal,19,Medinipur West,300,Midnapore,Jamdahara,205,253,519,0,0,458,519,977
35,West Bengal,19,Medinipur West,300,Midnapore,Jamkunda,271,1997,3091,98,43,2268,3134,5402
35,West Bengal,19,Medinipur West,300,Midnapore,Jamunabali Basantpur,0,213,199,0,0,213,199,412
35,West Bengal,19,Medinipur West,300,Midnapore,Jethantar,16,139,177,0,0,155,177,332
35,West Bengal,19,Medinipur West,300,Midnapore,Jharia,52,332,596,0,39,384,635,1019
35,West Bengal,19,Medinipur West,300,Midnapore,Jhunjhuni,0,469,268,0,0,469,268,737
35,West Bengal,19,Medinipur West,300,Midnapore,Juarhati,0,20,33,0,11,20,44,64
35,West Bengal,19,Medinipur West,300,Midnapore,Kakhua,4,492,393,3,4,496,397,893
35,West Bengal,19,Medinipur West,300,Midnapore,Kalinagar,6,652,455,0,0,658,455,1113
35,West Bengal,19,Medinipur West,300,Midnapore,Kamalapur,432,1790,2373,222,0,2222,2373,4595
35,West Bengal,19,Medinipur West,300,Midnapore,Kanandihi,10,96,146,0,9,106,155,261
35,West Bengal,19,Medinipur West,300,Midnapore,Kangalganj Patna,0,174,84,4,0,174,84,258
35,West Bengal,19,Medinipur West,300,Midnapore,Kankabati,0,36,87,0,0,36,87,123
35,West Bengal,19,Medinipur West,300,Midnapore,Kaoamari,0,107,172,18,0,107,172,279
35,West Bengal,19,Medinipur West,300,Midnapore,Keliamari,0,429,263,0,0,429,263,692
35,West Bengal,19,Medinipur West,300,Midnapore,Keshabpur,0,99,50,0,6,99,56,155
35,West Bengal,19,Medinipur West,300,Midnapore,Keshesol,10,1008,863,0,0,1018,863,1881
35,West Bengal,19,Medinipur West,300,Midnapore,Khaldangi,0,1,7,0,0,1,7,8
35,West Bengal,19,Medinipur West,300,Midnapore,Khangardihi,304,1304,1769,39,43,1608,1812,3420
35,West Bengal,19,Medinipur West,300,Midnapore,Kharikasuli,30,645,927,0,88,675,1015,1690
35,West Bengal,19,Medinipur West,300,Midnapore,Khasjangal,0,47,50,41,0,47,50,97
35,West Bengal,19,Medinipur West,300,Midnapore,Khasjangal Cantonment,0,147,146,60,0,147,146,293
35,West Bengal,19,Medinipur West,300,Midnapore,Khasjangal Trailokyapur,0,7,16,7,0,7,16,23
35,West Bengal,19,Medinipur West,300,Midnapore,Khayerbani,0,37,114,0,0,37,114,151
35,West Bengal,19,Medinipur West,300,Midnapore,Khayerrulyachak Phulpahari,0,81,339,0,0,81,339,420
35,West Bengal,19,Medinipur West,300,Midnapore,Kismatengua,10,344,286,19,0,354,286,640
35,West Bengal,19,Medinipur West,300,Midnapore,Kolshanda,400,1132,1939,412,0,1532,1939,3471
35,West Bengal,19,Medinipur West,300,Midnapore,Krishnadeuli,8,265,370,6,5,273,375,648
35,West Bengal,19,Medinipur West,300,Midnapore,Kukurmuri,13,386,422,0,0,399,422,821
35,West Bengal,19,Medinipur West,300,Midnapore,Kulada,0,171,597,0,546,171,1143,1314
35,West Bengal,19,Medinipur West,300,Midnapore,Kumarpur,8,273,274,0,0,281,274,555
35,West Bengal,19,Medinipur West,300,Midnapore,Kunaburi,2,146,153,0,0,148,153,301
35,West Bengal,19,Medinipur West,300,Midnapore,Kundalbani,11,694,737,0,0,705,737,1442
35,West Bengal,19,Medinipur West,300,Midnapore,Ladhasai,0,96,105,0,0,96,105,201
35,West Bengal,19,Medinipur West,300,Midnapore,Lohatikri,0,173,247,0,0,173,247,420
35,West Bengal,19,Medinipur West,300,Midnapore,Madarpur,5,383,228,0,1,388,229,617
35,West Bengal,19,Medinipur West,300,Midnapore,Magurgerya Bara,19,175,61,5,2,194,63,257
35,West Bengal,19,Medinipur West,300,Midnapore,Magurgerya Chhota,24,266,131,106,0,290,131,421
35,West Bengal,19,Medinipur West,300,Midnapore,Maharajpur,213,1106,1555,5,0,1319,1555,2874
35,West Bengal,19,Medinipur West,300,Midnapore,Mahatapnagar,42,335,275,0,0,377,275,652
35,West Bengal,19,Medinipur West,300,Midnapore,Mahdebchak,16,310,304,65,0,326,304,630
35,West Bengal,19,Medinipur West,300,Midnapore,Maheshpur,0,57,0,0,0,57,0,57
35,West Bengal,19,Medinipur West,300,Midnapore,Mahulia,14,76,134,0,10,90,144,234
35,West Bengal,19,Medinipur West,300,Midnapore,Malbandi,4,271,170,0,0,275,170,445
35,West Bengal,19,Medinipur West,300,Midnapore,Maliara,5,92,184,0,0,97,184,281
35,West Bengal,19,Medinipur West,300,Midnapore,Malida,22,314,173,19,0,336,173,509
35,West Bengal,19,Medinipur West,300,Midnapore,Malkuri,24,108,399,0,101,132,500,632
35,West Bengal,19,Medinipur West,300,Midnapore,Mandarbani,18,136,82,0,0,154,82,236
35,West Bengal,19,Medinipur West,300,Midnapore,Manguchak,0,56,89,0,0,56,89,145
35,West Bengal,19,Medinipur West,300,Midnapore,Manidaha,51,777,452,23,23,828,475,1303
35,West Bengal,19,Medinipur West,300,Midnapore,Mantaberia,14,241,228,0,0,255,228,483
35,West Bengal,19,Medinipur West,300,Midnapore,Maura,8,173,56,3,5,181,61,242
35,West Bengal,19,Medinipur West,300,Midnapore,Michka,2,119,181,25,0,121,181,302
35,West Bengal,19,Medinipur West,300,Midnapore,Mohanpur,0,175,216,0,0,175,216,391
35,West Bengal,19,Medinipur West,300,Midnapore,Muchibere,14,213,186,0,0,227,186,413
35,West Bengal,19,Medinipur West,300,Midnapore,Muradanga,0,26,42,0,0,26,42,68
35,West Bengal,19,Medinipur West,300,Midnapore,Murakata,0,189,140,0,0,189,140,329
35,West Bengal,19,Medinipur West,300,Midnapore,Nadhasuli,0,314,149,0,0,314,149,463
35,West Bengal,19,Medinipur West,300,Midnapore,Nandagari,0,66,121,0,0,66,121,187
35,West Bengal,19,Medinipur West,300,Midnapore,Narampur (P),3,70,126,3,0,73,126,199
35,West Bengal,19,Medinipur West,300,Midnapore,Narayanchak,23,56,128,39,0,79,128,207
35,West Bengal,19,Medinipur West,300,Midnapore,Narayanpur,30,149,285,10,0,179,285,464
35,West Bengal,19,Medinipur West,300,Midnapore,Nayagram,16,373,190,0,0,389,190,579
35,West Bengal,19,Medinipur West,300,Midnapore,Nekra Khunda,8,55,78,0,0,63,78,141
35,West Bengal,19,Medinipur West,300,Midnapore,Nepura,0,268,128,0,0,268,128,396
35,West Bengal,19,Medinipur West,300,Midnapore,Nischinrapur,6,201,133,0,29,207,162,369
35,West Bengal,19,Medinipur West,300,Midnapore,Nischitapur,34,391,269,0,0,425,269,694
35,West Bengal,19,Medinipur West,300,Midnapore,Pachra,22,535,810,237,10,557,820,1377
35,West Bengal,19,Medinipur West,300,Midnapore,Paikarapur,2,211,205,0,0,213,205,418
35,West Bengal,19,Medinipur West,300,Midnapore,Palashia,0,112,110,0,0,112,110,222
35,West Bengal,19,Medinipur West,300,Midnapore,Palasi,14,190,161,0,0,204,161,365
35,West Bengal,19,Medinipur West,300,Midnapore,Paljagul,19,453,292,0,0,472,292,764
35,West Bengal,19,Medinipur West,300,Midnapore,Panchkhuri,677,3866,5297,660,0,4543,5297,9840
35,West Bengal,19,Medinipur West,300,Midnapore,Pandihi,0,31,9,0,0,31,9,40
35,West Bengal,19,Medinipur West,300,Midnapore,Pathra,6,382,210,0,0,388,210,598
35,West Bengal,19,Medinipur West,300,Midnapore,Patlaika,0,147,111,0,0,147,111,258
35,West Bengal,19,Medinipur West,300,Midnapore,Phulpahari,0,93,200,0,0,93,200,293
35,West Bengal,19,Medinipur West,300,Midnapore,Pithadangar,0,4,9,0,0,4,9,13
35,West Bengal,19,Medinipur West,300,Midnapore,Popela,4,70,21,9,0,74,21,95
35,West Bengal,19,Medinipur West,300,Midnapore,Purbasol,0,10,30,0,0,10,30,40
35,West Bengal,19,Medinipur West,300,Midnapore,Putki,0,133,95,0,0,133,95,228
35,West Bengal,19,Medinipur West,300,Midnapore,Raghab Chak,0,60,32,0,0,60,32,92
35,West Bengal,19,Medinipur West,300,Midnapore,Raghunathpur,58,681,332,0,0,739,332,1071
35,West Bengal,19,Medinipur West,300,Midnapore,Rajar Bagan,0,327,244,0,50,327,294,621
35,West Bengal,19,Medinipur West,300,Midnapore,Ramchandrapur,0,594,297,0,90,594,387,981
35,West Bengal,19,Medinipur West,300,Midnapore,Rameshwarpur,95,483,859,0,8,578,867,1445
35,West Bengal,19,Medinipur West,300,Midnapore,Ramnagar,8,960,442,0,63,968,505,1473
35,West Bengal,19,Medinipur West,300,Midnapore,Rataribar,0,132,60,0,0,132,60,192
35,West Bengal,19,Medinipur West,300,Midnapore,Rerapal,1,345,226,0,0,346,226,572
35,West Bengal,19,Medinipur West,300,Midnapore,Rupsa,8,84,33,0,17,92,50,142
35,West Bengal,19,Medinipur West,300,Midnapore,Sankoti,223,381,334,0,0,604,334,938
35,West Bengal,19,Medinipur West,300,Midnapore,Sarengasol,28,192,87,2,13,220,100,320
35,West Bengal,19,Medinipur West,300,Midnapore,Satgerya,364,1068,1566,186,0,1432,1566,2998
35,West Bengal,19,Medinipur West,300,Midnapore,Shalikha,0,61,82,0,0,61,82,143
35,West Bengal,19,Medinipur West,300,Midnapore,Shankadanga,0,2,0,0,0,2,0,2
35,West Bengal,19,Medinipur West,300,Midnapore,Shargaursol,14,236,256,0,25,250,281,531
35,West Bengal,19,Medinipur West,300,Midnapore,Shiarbani,30,240,312,0,0,270,312,582
35,West Bengal,19,Medinipur West,300,Midnapore,Shirishdanga,23,476,469,2,14,499,483,982
35,West Bengal,19,Medinipur West,300,Midnapore,Shiromani,34,1091,683,88,36,1125,719,1844
35,West Bengal,19,Medinipur West,300,Midnapore,Shirsi,46,221,1354,0,45,267,1399,1666
35,West Bengal,19,Medinipur West,300,Midnapore,Sholkamari,0,399,162,2,4,399,166,565
35,West Bengal,19,Medinipur West,300,Midnapore,Shrirampur,93,859,929,0,0,952,929,1881
35,West Bengal,19,Medinipur West,300,Midnapore,Sijua,2,205,116,0,0,207,116,323
35,West Bengal,19,Medinipur West,300,Midnapore,Sonakara,0,198,148,0,0,198,148,346
35,West Bengal,19,Medinipur West,300,Midnapore,Sundariata,20,214,310,0,0,234,310,544
35,West Bengal,19,Medinipur West,300,Midnapore,Talkui,0,416,99,0,0,416,99,515
35,West Bengal,19,Medinipur West,300,Midnapore,Tamakbari,6,51,18,8,29,57,47,104
35,West Bengal,19,Medinipur West,300,Midnapore,Tasarara,2,349,313,546,0,351,313,664
35,West Bengal,19,Medinipur West,300,Midnapore,Tentulia,10,118,105,0,0,128,105,233
35,West Bengal,19,Medinipur West,300,Midnapore,Tiakati,21,65,63,0,0,86,63,149
35,West Bengal,19,Medinipur West,300,Midnapore,Tikarpara,38,268,170,9,0,306,170,476
35,West Bengal,19,Medinipur West,300,Midnapore,Udaypur,2,144,124,0,7,146,131,277
35,West Bengal,19,Medinipur West,300,Midnapore,Ulta,4,211,101,0,2,215,103,318
35,West Bengal,19,Medinipur West,300,Midnapore,Upar Danga,0,103,173,0,0,103,173,276
35,West Bengal,19,Medinipur West,300,Midnapore,Uttar Amchhata,0,16,59,0,0,16,59,75
35,West Bengal,19,Medinipur West,300,Midnapore,Uttar Bengai,0,34,47,0,32,34,79,113
35,West Bengal,19,Medinipur West,304,Mohanpur,Adalpur,0,316,98,0,0,316,98,414
35,West Bengal,19,Medinipur West,304,Mohanpur,Agarara,0,891,554,0,0,891,554,1445
35,West Bengal,19,Medinipur West,304,Mohanpur,Akhpura,0,271,285,0,0,271,285,556
35,West Bengal,19,Medinipur West,304,Mohanpur,Aladpur,0,57,56,0,0,57,56,113
35,West Bengal,19,Medinipur West,304,Mohanpur,Amarda,0,320,48,0,0,320,48,368
35,West Bengal,19,Medinipur West,304,Mohanpur,Antla,0,452,372,0,249,452,621,1073
35,West Bengal,19,Medinipur West,304,Mohanpur,Arunya,0,431,66,0,0,431,66,497
35,West Bengal,19,Medinipur West,304,Mohanpur,Asura,0,103,131,0,0,103,131,234
35,West Bengal,19,Medinipur West,304,Mohanpur,Atharbatia,0,353,320,0,0,353,320,673
35,West Bengal,19,Medinipur West,304,Mohanpur,Bagda,0,158,226,0,0,158,226,384
35,West Bengal,19,Medinipur West,304,Mohanpur,Bagpatta,0,128,166,3,0,128,166,294
35,West Bengal,19,Medinipur West,304,Mohanpur,Bangjhatia,0,300,124,0,0,300,124,424
35,West Bengal,19,Medinipur West,304,Mohanpur,Barabeli,0,189,92,0,0,189,92,281
35,West Bengal,19,Medinipur West,304,Mohanpur,Barasahapur,0,726,243,0,18,726,261,987
35,West Bengal,19,Medinipur West,304,Mohanpur,Begunia,0,230,42,0,0,230,42,272
35,West Bengal,19,Medinipur West,304,Mohanpur,Belabarunia,0,101,0,0,0,101,0,101
35,West Bengal,19,Medinipur West,304,Mohanpur,Bhandaripatna,0,97,144,7,0,97,144,241
35,West Bengal,19,Medinipur West,304,Mohanpur,Bhatia,0,109,18,0,0,109,18,127
35,West Bengal,19,Medinipur West,304,Mohanpur,Bhimdebchak,0,184,4,0,0,184,4,188
35,West Bengal,19,Medinipur West,304,Mohanpur,Bikpura,0,288,303,7,0,288,303,591
35,West Bengal,19,Medinipur West,304,Mohanpur,Bilmadhia,0,204,222,0,0,204,222,426
35,West Bengal,19,Medinipur West,304,Mohanpur,Borai,0,1044,689,0,0,1044,689,1733
35,West Bengal,19,Medinipur West,304,Mohanpur,Chaita,0,121,8,1,0,121,8,129
35,West Bengal,19,Medinipur West,304,Mohanpur,Chak Shalki,0,36,4,0,0,36,4,40
35,West Bengal,19,Medinipur West,304,Mohanpur,Chakpurushottanpur,0,112,12,0,0,112,12,124
35,West Bengal,19,Medinipur West,304,Mohanpur,Chakrapada,0,337,259,0,0,337,259,596
35,West Bengal,19,Medinipur West,304,Mohanpur,Chhanageria,0,98,30,0,0,98,30,128
35,West Bengal,19,Medinipur West,304,Mohanpur,Chhangeria Patna,0,5,5,0,0,5,5,10
35,West Bengal,19,Medinipur West,304,Mohanpur,Chhotabeli,0,172,24,0,0,172,24,196
35,West Bengal,19,Medinipur West,304,Mohanpur,Dantunia,0,380,153,2,0,380,153,533
35,West Bengal,19,Medinipur West,304,Mohanpur,Dhorjamua,0,389,23,0,0,389,23,412
35,West Bengal,19,Medinipur West,304,Mohanpur,Dhuipara,0,301,418,2,0,301,418,719
35,West Bengal,19,Medinipur West,304,Mohanpur,Digda,0,414,270,0,0,414,270,684
35,West Bengal,19,Medinipur West,304,Mohanpur,Dirbbanagar,0,29,0,0,0,29,0,29
35,West Bengal,19,Medinipur West,304,Mohanpur,Dobaria,0,309,274,0,0,309,274,583
35,West Bengal,19,Medinipur West,304,Mohanpur,Garra,0,141,28,0,0,141,28,169
35,West Bengal,19,Medinipur West,304,Mohanpur,Garura,0,115,34,0,0,115,34,149
35,West Bengal,19,Medinipur West,304,Mohanpur,Gholai,0,103,133,0,0,103,133,236
35,West Bengal,19,Medinipur West,304,Mohanpur,Gobindapur,0,226,34,0,0,226,34,260
35,West Bengal,19,Medinipur West,304,Mohanpur,Gobrachak,0,136,44,0,0,136,44,180
35,West Bengal,19,Medinipur West,304,Mohanpur,Gomunda,0,616,1070,24,0,616,1070,1686
35,West Bengal,19,Medinipur West,304,Mohanpur,Gotsanda,0,248,111,0,0,248,111,359
35,West Bengal,19,Medinipur West,304,Mohanpur,Ichhanagari,0,89,131,0,0,89,131,220
35,West Bengal,19,Medinipur West,304,Mohanpur,Jamua,0,203,124,0,0,203,124,327
35,West Bengal,19,Medinipur West,304,Mohanpur,Jarisai,0,508,58,0,0,508,58,566
