159357,29,2901,99,5,10,2021,0,0,27,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159358,29,2903,99,5,10,2021,0,0,84,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159359,29,2901,81,19,10,2021,1,0,510,15,157476,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159360,29,2903,81,19,10,2021,0,0,0,0,62642,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159361,29,2902,81,19,10,2021,0,0,0,0,13281,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159362,29,2901,51,19,10,2021,0,0,0,0,4200,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159363,29,2903,51,19,10,2021,0,0,0,0,6900,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159364,29,2901,44,19,10,2021,1,0,528,41,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159365,29,2903,44,19,10,2021,0,0,135,13,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159366,29,2901,105,19,10,2021,3,2000,14031,199,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159367,29,2903,105,19,10,2021,3,0,17115,567,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159368,29,2902,105,19,10,2021,0,0,534,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159369,29,2901,19,19,10,2021,2,1500,5280,89,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159370,29,2903,19,19,10,2021,1,0,550,114,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159371,29,2902,19,19,10,2021,0,0,60,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159372,29,2901,30,19,10,2021,0,0,80,2,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159373,29,2903,30,19,10,2021,1,0,4072,85,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159374,29,2901,20,19,10,2021,2,2000,3480,128,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159375,29,2903,20,19,10,2021,1,0,3553,85,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159376,29,2902,20,19,10,2021,0,0,132,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159377,25,2505,35,7,10,2021,0,0,30,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159378,25,2501,35,7,10,2021,0,0,5,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159379,25,2504,35,7,10,2021,0,0,45,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159380,25,2507,70,5,10,2021,0,0,5,2,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159381,25,2506,65,4,10,2021,1,0,15,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159382,25,2503,65,4,10,2021,1,0,8,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159383,25,2506,65,4,10,2021,0,0,4,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159384,25,2506,10,7,10,2021,0,0,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159385,25,2504,10,7,10,2021,0,0,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159386,25,2503,60,4,10,2021,0,0,6,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159387,1,111,8,3,11,2021,1,3000,7,7,3000,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159388,6,602,10,1,11,2021,1,12,5,1,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159389,6,602,10,1,11,2021,1,0,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159390,6,602,10,1,11,2021,1,0,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159391,23,2301,6,1,11,2021,2,4,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159392,23,2301,6,1,11,2021,1,2,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159393,23,2302,6,3,11,2021,1,3,5,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159394,23,2302,6,4,11,2021,1,1,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159395,26,2616,37,7,11,2021,0,8313,76,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159396,26,2611,62,4,11,2021,0,30,10,10,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159397,26,2617,62,4,11,2021,0,27,7,7,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159398,26,2625,62,2,11,2021,0,3,1,1,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159399,26,2630,62,9,11,2021,0,5,2,2,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159400,26,2660,62,9,11,2021,0,60,35,35,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159401,26,2611,72,1,11,2021,0,11,6,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159402,26,2617,72,2,11,2021,0,5,4,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159403,26,2625,72,1,11,2021,0,15,13,1,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159404,26,2625,72,2,11,2021,0,3,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159405,26,2649,72,2,11,2021,0,5,4,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159406,26,2658,72,1,11,2021,0,18,13,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
